Ente;Ano;Mes;ProcessoLicitatorio;Participante;Resultado;TipoParticipacao;DataHomologacao;Modalidade;Objeto;QuantidadeParticipante;ValorHomologacao;Tipologia;ValorEstimado
ITAOCARA;2026;3;0170/2026;T. SOARES JACURU DISTRIBUIDORA;VENCEDOR;COMUM;2026-04-08;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS VISANDO FUTURA E EVENTUAL AQUISIÇÃO DE MATERIAIS ESPORTIVOS PARA ATENDER AS NECESSIDADES DAS SECRETARIAS MUNICIPAIS DE ESPORTE, LAZER E DE EDUCAÇÃO DO MUNICÍPIO DE ITAOCARA/RJ.;13;80741.66;OUTRAS COMPRAS;210861.88
ITAOCARA;2026;3;0170/2026;MERCEARIA SOBRADINHO DEITAOCARA LTDA;VENCEDOR;COMUM;2026-04-08;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS VISANDO FUTURA E EVENTUAL AQUISIÇÃO DE MATERIAIS ESPORTIVOS PARA ATENDER AS NECESSIDADES DAS SECRETARIAS MUNICIPAIS DE ESPORTE, LAZER E DE EDUCAÇÃO DO MUNICÍPIO DE ITAOCARA/RJ.;13;80741.66;OUTRAS COMPRAS;210861.88
APERIBE;2026;1;0171/2025;BRUNO DO CARMO FERREIRA;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
APERIBE;2026;1;0171/2025;BHDENTAL COMERCIAL LTDA;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
APERIBE;2026;1;0171/2025;D & D EMPREENDIMENTOS COMERCIAIS LTDA;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
APERIBE;2026;1;0171/2025;C E C IMPORTACAO E COMERCIO DE PRODUTOS MEDICOS LT;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
APERIBE;2026;1;0171/2025;L CORREA RODRIGUES LTDA;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
APERIBE;2026;1;0171/2025;DEBRUM MOVEIS CORPORATIVOS LTDA;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
APERIBE;2026;1;0171/2025;EVORA COMERCIO E SERVICOS DE EQUIPAMENTOS MEDICOS E ODONTOLOGICOS LTDA;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
APERIBE;2026;1;0171/2025;EGR EQUIPAMENTOS E SOLUCOES LTDA;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
APERIBE;2026;1;0171/2025;M. CARREGA COMERCIO DE PRODUTOS HOSPITALARES LTDA;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
APERIBE;2026;1;0171/2025;E TUDO BARATO COMECIO DE ELETROELETRONICOS LTDA;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
APERIBE;2026;1;0171/2025;JHP AR CONDICIONADO LTDA;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
APERIBE;2026;1;0171/2025;GELCIO MOISES GARCIA ME;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
APERIBE;2026;1;0171/2025;PREPAVE COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
APERIBE;2026;1;0171/2025;HOMETECH SISTEMAS ELETRONICOS LTDA;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
APERIBE;2026;1;0171/2025;SANDRO VILMAR PIRES;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
APERIBE;2026;1;0171/2025;L - COMERCIO E SOLUCOES LTDA;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
APERIBE;2026;1;0171/2025;ITAPEMED IMPORTADORA E EXPORTADORA DE EQUIPAMENTOS HOSPITALARES LTDA;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
APERIBE;2026;1;0171/2025;PIETRA ODONTO IMPORTACAO E DISTRIBUIDORA LTDA;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
APERIBE;2026;1;0171/2025;REPREMIG REPRESENTACAO E COMERCIO DE MINAS GERAIS ;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
APERIBE;2026;1;0171/2025;VL-LOJA DE VARIEDADES LTDA;VENCEDOR;COMUM;2026-01-28;PREGÃO ELETRÔNICO;“AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA A ESTRUTURAÇÃO DOS SERVIÇOS DE SAÚDE BUCAL”.;90;256285.66;OUTRAS COMPRAS;516680.61
NOVA FRIBURGO;2026;4;018/2026;BORGON COMÉRCIO E SERVIÇOS LTDA.;VENCEDOR;COMUM;2026-04-27;PREGÃO ELETRÔNICO;CONTRATAÇÃO DE BUFFET COMPLETO PARA 250 PESSOAS (INCLUINDO ESPAÇO FÍSICO, BUFFET, MOBILIÁRIO, SOM, ILUMINAÇÃO, ORNAMENTAÇÃO, EQUIPE, INFRAESTRUTURA E DEMAIS ITENS NECESSÁRIOS) PARA A CERIMÔNIA DA COME;13;42890.0;EVENTOS, BUFFETS, CERIMONIAIS, SHOWS, FEIRAS, MOSTRAS, ETC. (SERV. DE);45266.25
TRES RIOS;2026;5;01828/2026;BELLA'S GRAFICA LTDA;VENCEDOR;COMUM;2026-04-13;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS GRÁFICOS.;3;595355.86;OUTRAS COMPRAS;700620.11
TRES RIOS;2026;5;01828/2026;BELLA'S GRAFICA LTDA;VENCEDOR;COMUM;2026-04-13;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS GRÁFICOS.;3;595355.86;OUTRAS COMPRAS;700620.11
TRES RIOS;2026;5;01828/2026;BELLA'S GRAFICA LTDA;VENCEDOR;COMUM;2026-04-13;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS GRÁFICOS.;3;595355.86;OUTRAS COMPRAS;700620.11
TRES RIOS;2026;5;01828/2026;GRAFICA MAGNIFICO LTDA;VENCEDOR;COMUM;2026-04-13;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS GRÁFICOS.;3;595355.86;OUTRAS COMPRAS;700620.11
TRES RIOS;2026;5;01828/2026;BERNARGRAF ARTES GRÁFICAS LTDA;VENCEDOR;COMUM;2026-04-13;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS GRÁFICOS.;3;595355.86;OUTRAS COMPRAS;700620.11
TRES RIOS;2026;5;01828/2026;GRAFICA MAGNIFICO LTDA;VENCEDOR;COMUM;2026-04-13;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS GRÁFICOS.;3;595355.86;OUTRAS COMPRAS;700620.11
TRES RIOS;2026;5;01828/2026;GRAFICA MAGNIFICO LTDA;VENCEDOR;COMUM;2026-04-13;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS GRÁFICOS.;3;595355.86;OUTRAS COMPRAS;700620.11
APERIBE;2026;4;0187/2025;EMPROMED COMERCIAL LTDA;VENCEDOR;COMUM;2026-05-06;PREGÃO ELETRÔNICO;“REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE FÓRMULAS INFANTIS E SUPLEMENTOS NUTRICIONAIS PARA SEREM DISTRIBUÍDOS GRATUITAMENTE AOS PACIENTES QUE NECESSITAM SER ATENDIDOS PELO PROGRAMA DE D;13;1662985.4;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);1918854.04
APERIBE;2026;4;0187/2025;FARMACIA PREÇO JUSTO BJN LTDA;VENCEDOR;COMUM;2026-05-06;PREGÃO ELETRÔNICO;“REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE FÓRMULAS INFANTIS E SUPLEMENTOS NUTRICIONAIS PARA SEREM DISTRIBUÍDOS GRATUITAMENTE AOS PACIENTES QUE NECESSITAM SER ATENDIDOS PELO PROGRAMA DE D;13;1662985.4;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);1918854.04
APERIBE;2026;4;0187/2025;MEDITA FARMA LTDA;VENCEDOR;COMUM;2026-05-06;PREGÃO ELETRÔNICO;“REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE FÓRMULAS INFANTIS E SUPLEMENTOS NUTRICIONAIS PARA SEREM DISTRIBUÍDOS GRATUITAMENTE AOS PACIENTES QUE NECESSITAM SER ATENDIDOS PELO PROGRAMA DE D;13;1662985.4;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);1918854.04
APERIBE;2026;4;0187/2025;VERTICAL RJ SOLUCOES PARA SAUDE LTDA;VENCEDOR;COMUM;2026-05-06;PREGÃO ELETRÔNICO;“REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE FÓRMULAS INFANTIS E SUPLEMENTOS NUTRICIONAIS PARA SEREM DISTRIBUÍDOS GRATUITAMENTE AOS PACIENTES QUE NECESSITAM SER ATENDIDOS PELO PROGRAMA DE D;13;1662985.4;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);1918854.04
APERIBE;2026;4;0187/2025;NUTRIR DISTRIBUIDORA DE PRODUTOS PARA TERAPIA NUTR;VENCEDOR;COMUM;2026-05-06;PREGÃO ELETRÔNICO;“REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE FÓRMULAS INFANTIS E SUPLEMENTOS NUTRICIONAIS PARA SEREM DISTRIBUÍDOS GRATUITAMENTE AOS PACIENTES QUE NECESSITAM SER ATENDIDOS PELO PROGRAMA DE D;13;1662985.4;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);1918854.04
APERIBE;2026;4;0187/2025;VICTOR FARMA LTDA;VENCEDOR;COMUM;2026-05-06;PREGÃO ELETRÔNICO;“REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE FÓRMULAS INFANTIS E SUPLEMENTOS NUTRICIONAIS PARA SEREM DISTRIBUÍDOS GRATUITAMENTE AOS PACIENTES QUE NECESSITAM SER ATENDIDOS PELO PROGRAMA DE D;13;1662985.4;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);1918854.04
COMENDADOR LEVY GASPARIAN;2026;4;01877/2026;A. A. CARVALHO RESTAURANTE, LANCHONETE E PIZZARIA;VENCEDOR;COMUM;2026-05-08;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE REFEIÇÃO EMBALADA (QUENTINHA), PARA ATENDER AS EQUIPES PLANTONISTAS DO SAMU (SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA), PRONTO ATENDIMENTO MUNICIPAL FERNANDA MONTE;1;311375.0;OUTRAS COMPRAS;320775.0
SANTO ANTONIO DE PADUA;2026;2;019/2026;BRUNO CÂMARA RAMOS;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;Fernando Cerqueira Leite;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;ADERBAL MENDES INEZ DA SILVA;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
NOVA FRIBURGO;2026;5;019/2026;ARX COMERCIO E SERVICOS LTDA;VENCEDOR;COMUM;2026-05-28;PREGÃO ELETRÔNICO;PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO MENSAL PREVENTIVA E CORRETIVA DO SISTEMA DE CLIMATIZAÇÃO DA CÂMARA MUNICIPAL DE NOVA FRIBURGO/RJ, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE E;41;22842.25;OUTROS SERVIÇOS;42837.01
SANTO ANTONIO DE PADUA;2026;2;019/2026;Cláudia Márcia Gonçalves Alves;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;Iremar Pereira Fialho;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;CLEYSON VIEIRA DA SILVA;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;ANGELICA DE AVILA ROCHA;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;Genilson Blanc Gonçalves;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;RAUL NOLASCO LEITE;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;Gabriel Oliveira Silva;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;Antônio Marcos Mendel Belga;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;Geraldo Correa da Rocha;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;Sábata Monteiro de Albuquerque;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;Josenir Ramos Ferreira;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;CLEODIR DA SILVA  FERREIRA;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;Manuella do Amaral Pereira Craven;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;PABLO LUIS FERREIRA DA SILVA CURTY;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;Matheus Albuquerque Inácio;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;Marinelson Menezes Arruda;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;Oelso Silveira Souza;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;Valdecir Barbosa Monteiro;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
SANTO ANTONIO DE PADUA;2026;2;019/2026;Thiago Pires Souza;VENCEDOR;COMUM;2026-02-11;CHAMAMENTO PÚBLICO;O PRESENTE EDITAL DE CHAMADA PÚBLICA TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR RURAL E DE EMPREENDEDORES FAMILIARES RURAIS, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ;22;368729.15;CHAMAMENTO PÚBLICO;369291.47
